stop_id,stop_name,stop_lon,stop_lat
PR-M-347,Camino Internacional esq. Sin Referencia,-71.50017218899995,-32.98232001499997
PR-M-326,Camino Internacional esq. Sin Referencia,-71.50030569899997,-32.98522110599998
PR-V-347,Camino Ohiggins esq. Los Valles De Andorra,-71.58442856899995,-33.07769352699995
PR-P-018,Camino Principal esq. El Molino,-71.48679036099998,-32.72110953599997
PR-V-339,Camino Real esq.  Av. Bernardo Ohiggins,-71.58335009299998,-33.074362202999964
PR-M-364,Camino Real esq. A Vina Del Mar,-71.57961003599996,-33.03517862899997
PR-M-365,Camino Real esq. Av. Vina Del Mar,-71.58009899799998,-33.035220737999964
PR-M-396,Camino Real esq. Calle Del Agua,-71.57927395799999,-33.03504481799996
PR-M-363,Camino Real esq. Calle Dieciseis,-71.57819108599995,-33.03362585899998
PR-M-397,Camino Real esq. Camino Real Interior,-71.58126979499997,-33.03533360899996
PR-V-342,Camino Real esq. Central De Hernan Mery,-71.58739277799998,-33.07470986299995
PR-M-395,Camino Real esq. Madre De Dios,-71.57896424799998,-33.034658682999975
PR-V-340,Camino Real esq. Pasaje Emilio Palomino,-71.58323163499995,-33.07502639399996
PR-A-57,Camino Troncal esq. Bucarest,-71.35106667099996,-33.04775072099994
PR-A-67,Camino Troncal esq. El Rincon,-71.33849801999997,-33.051752987999976
PR-A-48,Camino Troncal esq. God Bless You,-71.34460437799999,-33.05069297999995
PR-A-45,Cam. Troncal esq. God Bless You,-71.34379292799997,-33.05089233699994
PR-A-33,Cam. Troncal esq. Los Crespones,-71.34899175099997,-33.04859721099996
PR-A-43,Cam. Troncal esq. San Vicente De Paul,-71.33971411499994,-33.05147654399997
PR-M-472,Cancha esq. 12 De Diciembre,-71.53274940199998,-33.04335946699996
PR-M-471,Cancha esq. Los Suspiros,-71.53189382599999,-33.04203028999996
PR-V-062,Cardenal Samore esq. Av. Blvd Curauma,-71.56853942799995,-33.128500334999956
PR-M-560,Cardenal Samore esq. Colegio Casteliano,-71.50302526599995,-33.02836727199997
PR-V-054,Cardenal Samore esq. Curauma Norte,-71.57038508699998,-33.12668608299998
PR-M-566,Cardenal Samore esq. Eduardo Titus,-71.50669877599995,-33.03484364899998
PR-M-563,Cardenal Samore esq. El Sauce,-71.50724908299998,-33.03189766799994
PR-V-004,Cardenal Samore esq. El Sauce,-71.57742129199994,-33.11326568199996
PR-V-047,Cardenal Samore esq. Lomas De La Luz,-71.56546351599997,-33.13140159999995
PR-V-046,Cardenal Samore esq. Lomas De La Luz,-71.56578091799997,-33.130819619999954
PR-V-014,Cardenal Samore esq. Los Acantos,-71.57688558399997,-33.11472207299994
PR-M-564,Cardenal Samore esq. Los Fueguinos,-71.50885962899997,-33.03382128099997
PR-M-565,Cardenal Samore esq. Los Fueguinos,-71.50874040399998,-33.03401827299996
PR-V-063,Cardenal Samore esq. Mauricio Rugendas,-71.57545918299996,-33.117175187999976
PR-V-064,Cardenal Samore esq. Obispo Valdes Subercaseux,-71.57382980999995,-33.119514666999976
PR-M-562,Cardenal Samore esq. Quilicura,-71.50466552599994,-33.03158613199997
PR-M-561,Cardenal Samore esq. Tregua,-71.50326105899995,-33.02955764899997
PR-M-162,Carlos Ibanez Del Campo esq. Arturo Godoy,-71.50633594699997,-33.00832760099996
PR-V-346,Carlos Von Moltke esq. George Washington,-71.59321618599995,-33.060050960999945
PR-V-348,Carlos Von Moltke esq. George Washington,-71.59303637699998,-33.05998698199994
PR-V-526,Carmen esq. Malfatti,-71.59390110899994,-33.04044126799994
PR-V-523,Carmen esq. Matta,-71.59078609699998,-33.039345683999954
PR-V-525,Carmen esq. San Luis,-71.59306892599994,-33.04014666799998
PF-073,Casa Central UPLA,-71.64126958299994,-33.02418034799996
PR-A-161,Castellon esq. Sexta,-71.35840745999997,-33.06292445099996
PF-051,CECOSF Juan Pablo II,-71.56321037099997,-33.06221698599995
PR-V-022,Central esq. Av. Cardenal Samoe,-71.57711628399994,-33.111570969999946
PR-V-001,Central esq. Av. Novena,-71.56554864999998,-33.11248320899995
PR-V-024,Central esq. Cuarta,-71.57131335199995,-33.112025038999946
PR-V-025,Central esq. Duodecima,-71.56107657099994,-33.112870475999955
PR-V-003,Central esq. Segunda,-71.57381666099997,-33.11183504799993
PR-V-021,Central esq. Segunda,-71.57395277399996,-33.111591601999976
PR-V-019,Central esq. Undecima,-71.56280985699993,-33.11271913599995
PR-V-018,Central esq. Virginia Brav.O Letelier,-71.56876906399998,-33.112220269999966
PF-045,Centros Comerciales de Fundadores,-71.56878511699995,-33.12242740499994
PR-V-031,Cerro El Altar esq. Cerro El Plomo,-71.55323125399997,-33.13286233699995
PR-V-476,Chacabuco esq. 12 De Febrero,-71.60577138399998,-33.046243337999954
PR-V-482,Chacabuco esq. Av. Francia,-71.61221731399996,-33.04621776699997
PR-V-481,Chacabuco esq. Edwards,-71.61884138099998,-33.04595552899997
PR-V-489,Chacabuco esq. Freire,-71.61443537599996,-33.046153887999935
PR-M-411,Chacabuco esq. Las Heras,-71.61673886399996,-33.04601542499995
PR-V-490,Chacabuco esq. Uruguay,-71.60766896999996,-33.04625354799998
PR-C-004,Chanarcillo esq. Av. Manatiales,-71.51490173499997,-32.92829904499996
PR-C-006,Chanarcillo esq. Calle Once,-71.51444045499994,-32.929323404999934
PR-C-063,Chanarcillo esq. Las Vertientes,-71.51465533699997,-32.92846509399993
PR-V-548,Chaparro esq. Pasaje 2,-71.64064381399999,-33.04746765799996
PR-V-549,Chaparro esq. Peragallo,-71.63985900399996,-33.045568199999934
PF-060,Charles de Gaulle con Av. Rodelillo,-71.57788652499994,-33.05466250899997
PF-056,Charles de Gaulle con Tierras Rojas,-71.58031483999997,-33.05573451099997
PR-V-427,Charles De Gaulle esq. Av. Rodelillo,-71.57810981299997,-33.054709602999935
PR-M-377,Chorrillos esq. Los Romeros,-71.56718650799996,-33.026429579999956
PR-M-420,Chungara esq. Isluga,-71.49499737299993,-33.02828773599998
PR-A-06,Cienaguilas esq. Errazuriz,-71.36043589099995,-33.04868782999995
PR-A-08,Cienaguilas esq. Victoria,-71.36069538599997,-33.046462118999955
PR-A-09,Cienfuegos esq. Victoria,-71.36062298199994,-33.046002674999954
PR-V-325,Cintura esq. Cancha Guillermo Bravo,-71.63640607199994,-33.044947528999955
PR-V-322,Cintura esq. Cancha Guillermo Bravo,-71.63629065899994,-33.04515520799998
PR-V-311,Cintura esq. Jt Ramos,-71.63648905999997,-33.04649723599994
PR-V-321,Cintura esq. W Lyon,-71.63606760499994,-33.04632456899998
PR-M-119,Circunvalacion esq. El Golf,-71.52042037499996,-33.018921476999935
PR-M-145,Circunvalacion esq. Los Copihues,-71.51954153299994,-33.01649483099993
PR-M-125,Circunvalacion esq. Pomaire,-71.51825183499994,-33.016945275999944
PR-C-064,Clarencia esq. Av. Magallanes,-71.51850291399995,-32.92925739999998
PR-C-002,Clarencia esq. Porvenir,-71.51697740799995,-32.92717596799997
PR-C-062,Clarencia esq. Porvenir,-71.51679641699997,-32.92664853799994
PR-C-058,Clarencia esq. Rio De Oro,-71.51768736199995,-32.928391483999974
PR-C-003,Clarencia esq. Rio De Oro,-71.51733068899995,-32.927885824999976
PR-C-057,Clarencia esq. Vergara,-71.51659734199995,-32.92598199799994
PR-M-487,Claudio Arrau Leon esq. Pichidangui,-71.48981524799996,-33.00518707699996
PR-V-313,Cochrane esq. Gomez Carreno,-71.62651042199997,-33.04035579799995
PR-V-393,Cochrane esq. Urriola,-71.62757325199993,-33.03981952399994
PR-O-097,Colegio esq. Arturo Prat,-71.18133988499994,-32.99539445999994
PR-O-073,Colegio esq. Av. Granizo,-71.18120147399998,-32.995590671999935
PR-V-146,Colon esq. Av. Argentina,-71.60284418499998,-33.05184390599993
PR-V-260,Colon esq.  Av. Francia,-71.61237736699997,-33.04976185099997
PR-V-276,Colon esq. Av. Francia,-71.61319545499998,-33.04969976599995
PR-V-264,Colon esq. Freire,-71.61483977899996,-33.049316611999984
PR-V-273,Colon esq. Hontaneda,-71.61048382999996,-33.05018832099995
PR-V-258,Colon esq. Juana Ross,-71.60563375399994,-33.05107965999997
PR-V-278,Colon esq. Las Heras,-71.61785065499998,-33.04881522599993
PR-V-279,Colon esq. Monjas,-71.61735960199996,-33.048846380999976
PR-V-272,Colon esq. Rancagua,-71.60543434899995,-33.05122162499998
PR-V-261,Colon esq. Rodriguez,-71.61612114399998,-33.049092084999984
PR-V-277,Colon esq. Rodriguez,-71.61665861499995,-33.049067279999974
PR-V-274,Colon esq. San Ignacio,-71.61149137799998,-33.05001391099995
PR-V-266,Colon esq. Simon Bolivar,-71.61049474399994,-33.05009413199997
PR-V-259,Colon esq. Uruguay,-71.60816316899997,-33.05061805999998
PR-V-275,Colon esq. Uruguay,-71.60882611099998,-33.050491370999964
PR-L-077,Condell esq. Arturo Prat,-71.27548340199996,-32.98367617399998
PR-V-540,Condell esq. Bellavista,-71.62407873040631,-33.04453554460316
PR-L-098,Condell esq. Colon,-71.27036727499996,-32.985995525999954
PR-V-392,Condell esq. Huito,-71.62147450399993,-33.04626058799994
PR-L-076,Condell esq. Manuel Rodriguez,-71.26742492599993,-32.98730865999994
PR-L-085,Condell esq. Pedro De Valdivia,-71.26591560099996,-32.98808417599997
PR-V-531,Condell esq. Ricardo Cumming,-71.62468094599996,-33.043406742999935
PF-039,Condominio Las Palmas de Curauma,-71.56793303599994,-33.12877032799997
PF-010,Congreso,-71.60419370799997,-33.04742466299996
PR-V-436,Cordillera De Los Andes esq. Cordillera De Los Andes,-71.57172912999994,-33.058647503999964
PR-V-407,Cordillera De Los Andes esq. Pasaje 1,-71.56978419299998,-33.06183901199995
PR-P-057,Costanera esq. Subida Italia Poniente,-71.48833062499995,-32.74202562299996
PR-V-496,Cp Veliz esq. Agua Potable,-71.63672414199993,-33.05219072799997
PR-V-497,Cp Veliz esq. Venegas,-71.63684678299995,-33.05457235799997
PF-029,Cristóbal Colón con Av. Fundadores,-71.56946239699994,-33.122469939999974
PF-028,Cristóbal Colón con Felipe II,-71.57125214299998,-33.12385037699994
PR-Q-008,Cruz Del Sur esq. Marte,-71.48115638899998,-33.04150140399997
PR-Q-118,Cuatro Pinos esq. Pilpilen,-71.42634625299996,-33.068558146999976
PR-Q-130,Cuatro Pinos esq. Retamo,-71.42751462199993,-33.07048772699994
PR-V-374,Cuesta Colorada esq. Olef Christiansen,-71.59738643999998,-33.06418324999993
PR-V-375,Cuesta Colorada esq. Oluf Christiansen,-71.59748726199996,-33.06425405199997
PR-V-376,Cuesta Colorada esq. Pasaje Ocho,-71.59682160699998,-33.06848630299993
PR-V-373,Cuesta Colorada esq. Ramaditas,-71.59737946099995,-33.06326649599998
PR-V-329,Cuesta El Roble esq. Carlos Von Moltke,-71.59010658299997,-33.062090900999976
PR-V-332,Cuesta El Roble esq. Jorge Kenrick,-71.58662909899994,-33.06286524899997
PR-Q-064,Cumming esq. Panama,-71.44128882999996,-33.05920232899996
PR-P-055,Cura Benavides esq. Camino a Nogales,-71.41504335899998,-32.72623282799998
PR-V-012,Curauma esq. Los Ceibos,-71.57890412799998,-33.117069371999946
PF-016,Curauma Norte con Av. Llanos de Curauma,-71.57328557099999,-33.12479998599997
PF-003,Curauma Norte con Rotonda el Sol,-71.57577585399997,-33.123128958999985
PR-V-013,Curauma  Norte esq. Los Ceibos,-71.57903566499994,-33.11748861999996
PR-M-116,Del Maiten esq. El Avellano,-71.51744765199999,-33.03039196599997
PF-072,Diagonal con El Parque,-71.63890457799994,-33.026130888999944
PR-V-554,Diaz Reyes esq. Luis Guevara Ortuzar,-71.64619449799994,-33.04311485599993
PR-V-553,Diaz Reyes esq. Luis Guevara Ortuzar,-71.64625987599999,-33.043202650999945
PR-M-389,Diego Portales esq. 5 De Abril,-71.57848080899998,-33.028973597999936
PR-M-382,Diego Portales esq. Amunategui,-71.57672415699994,-33.02964109399994
PR-L-113,Diego Portales esq. Blanco Encalada,-71.18631145199998,-32.996327700999984
PR-O-102,Diego Portales esq. Blanco Encalada,-71.18610529599994,-32.99673162599993
PR-M-355,Diego Portales esq. Calle 9,-71.57513254499997,-33.02835766399994
PR-M-383,Diego Portales esq. Camino Real,-71.57715949499993,-33.02984093599997
PR-Q-078,Diego Portales esq. Claudio Vicuna,-71.44239938999993,-33.047381031999976
PR-M-354,Diego Portales esq. Condell,-71.57428697999995,-33.02803580199998
PR-M-380,Diego Portales esq. Condell,-71.57413254999994,-33.027821022999944
PR-M-356,Diego Portales esq. General Baquedano,-71.57630408599994,-33.02914366099998
PR-M-352,Diego Portales esq. Habana,-71.56877551499997,-33.026330981999934
PR-M-349,Diego Portales esq. Habana,-71.56806823599999,-33.026113746999954
PR-M-379,Diego Portales esq. Pedro Montt,-71.57353151999996,-33.026774253999974
PR-M-579,Dionisio Hernandez esq. 21 De Mayo,-71.50120042799995,-32.98841599899998
PR-M-590,Dionisio Hernandez esq. Cordovez,-71.50200271199998,-32.99276444599997
PR-M-168,Dionisio Hernandez esq. Lago Penuelas,-71.50330576099998,-33.00617910999995
PR-M-589,Dionisio Hernandez esq. Latorre,-71.50165409499994,-32.990223828999945
PR-M-291,Dionisio Hernandez esq. Pasaje Dos,-71.50178909499994,-32.99213145999994
PF-027,Duodécima con El Sauce,-71.56142566199998,-33.114128138999945
PF-048,Duodécima con Primera del Sur,-71.56174581999994,-33.11580180999994
PR-C-032,E-30-F esq. Esperanza,-71.51052601699996,-32.92803356799993
PR-L-096,Eastman esq. Capilla Los Maitenes (P7),-71.23224252799997,-32.99538089699996
PR-L-097,Eastman esq. Cay Cay,-71.22431465399995,-32.99670177599995
PR-O-142,Eastman esq. Cay Cay,-71.21817944699995,-32.99796102799996
PR-L-115,Eastman esq. Cay Cay,-71.22043228399997,-32.99735381099998
PR-L-082,Eastman esq. Colegio Amancay,-71.24566890699998,-32.99335788199994
PR-L-095,Eastman esq. El Esfuerzo,-71.24055847999995,-32.99457516399997
PR-L-088,Eastman esq. E Ramirez,-71.26250171099997,-32.989520176999974
PR-L-083,Eastman esq. Madariaga,-71.22968004999996,-32.99593185699996
PR-O-139,Eastman esq. Manuel Bulnes,-71.19797053699995,-33.000480308999954
PR-O-141,Eastman esq. P12 Lo Claro,-71.21577480399998,-32.99872371699996
PR-O-140,Eastman esq. P13,-71.21187810599997,-33.00001379599996
PR-O-143,Eastman esq. P14,-71.20909524599995,-33.00049545899998
PR-O-138,Eastman esq. P15 Carlos Norero,-71.20589407699998,-33.00058348199997
PR-O-136,Eastman esq. P17 San Luis,-71.20077204799998,-33.00063751199997
PR-O-137,Eastman esq. Pasaje Romero,-71.20309876399995,-33.00073930199994
PR-V-316,Ecuador esq. Guillermo Rivera,-71.62526331199996,-33.04738814399997
PR-V-318,Ecuador esq. Plazuela,-71.62383897299998,-33.04533913399996
PR-V-315,Ecuador esq. San Juan De Dios,-71.62671650899995,-33.047594353999955
PR-V-320,Ecuador esq. Yerbas Buenas,-71.62412787699998,-33.04579201799993
PR-M-437,Edmund Eluchans esq. Av. Luisa Nieto De Hamel,-71.54472701599997,-32.96134876199994
PR-M-130,Eduardo Frei esq. Calle 2,-71.50867491899999,-33.02386154499993
PR-M-140,Eduardo Frei esq. Camino A Quilpue,-71.51790242599998,-33.026080201999946
PR-M-117,Eduardo Frei esq. Camino Quilpue,-71.51791102299995,-33.02626554999995
PR-M-128,Eduardo Frei esq. Del Avellano,-71.51000376799993,-33.023560637999935
PR-M-151,Eduardo Frei esq. Del Avellano,-71.51053406099999,-33.02353526699994
PR-M-141,Eduardo Frei esq. Del Cipes,-71.51956728699997,-33.024445139999955
PR-M-123,Eduardo Frei esq. Del Cipes,-71.51945509099994,-33.02411819899993
PR-M-147,Eduardo Frei esq. Del Maiten,-71.51309705199998,-33.02196714099995
PR-M-121,Eduardo Frei esq. Del Maiten,-71.51255690699998,-33.021966187999965
PR-M-129,Eduardo Frei esq. Del Manzano,-71.51861566099996,-33.020597893999934
PR-M-118,Eduardo Frei esq. Del Palto,-71.52220883999996,-33.02268408799995
PR-M-131,Eduardo Frei esq. El Membrillo,-71.51560092899996,-33.021037503999935
PR-M-142,Eduardo Frei esq. El Rauli,-71.52181286599995,-33.02103411699994
PR-M-124,Eduardo Frei esq. El Rauli,-71.52208625499998,-33.02104956399995
PR-M-134,Eduardo Frei esq. Jose Gaspar Marin,-71.50482513399999,-33.02234179599998
PR-M-150,Eduardo Frei esq. Membrillo,-71.51602256599995,-33.02110518599994
PR-M-132,Eduardo Frei esq. Notro,-71.52070774399994,-33.02023441699998
PR-M-152,Eduardo Frei esq. Olga,-71.50497357999996,-33.02261310599994
PR-M-122,Eduardo Frei esq. Pasaje 1,-71.51746537799994,-33.027483633999964
PR-M-143,Eduardo Frei esq. Pasaje 1,-71.52010434199997,-33.020495825999944
PR-M-144,Eduardo Frei esq. Pasaje 12,-71.51728356499996,-33.02082827199996
PR-M-462,Eduardo Titus esq. Av. Cardenal Samore,-71.50702686499994,-33.03496192199998
PR-M-575,Eduardo Titus esq. Camino Internacional,-71.50205583599995,-33.03516763599998
PR-M-567,Eduardo Titus esq. Jorge Ross,-71.50401623199997,-33.03504762799997
PR-M-574,Eduardo Titus esq. Jorge Ross,-71.50445208699995,-33.03505047999994
PR-M-573,Eduardo Titus esq. Jorge Ross,-71.50447998299995,-33.035035007999966
PR-M-576,Eduardo Titus esq. Pasaje Onas,-71.50785226199997,-33.03676843399995
PR-V-257,Edwards esq. Condell,-71.61948441399994,-33.047033082999974
PR-M-120,El Maqui esq. Centella,-71.51482543099996,-33.01759039399997
PR-M-146,El Maqui esq. La Pradera,-71.51618229299999,-33.01738854499996
PR-M-127,El Maqui esq. Marcos Maturana,-71.51019947199995,-33.02108518799997
PR-M-126,El Maqui esq. Rosa Hernandez,-71.51110255999998,-33.01958246199996
PR-Q-148,El Ocaso esq. Psje A,-71.41147073499997,-33.05672865099996
PR-V-196,El Parque esq. Cancha Alejo Barrios y Esc. Naval,-71.63760852299998,-33.02356884799997
PR-V-177,El Parque esq. Subida Parque Membrillo,-71.63812026899996,-33.02389496999996
PR-Q-080,El Retiro esq. San Enrique,-71.44129231299996,-33.03875619699994
PR-A-42,El Rincon esq. Benedictino,-71.33836698499994,-33.05375603699997
PR-A-66,El Rincon esq. Los Benedictinos,-71.33823538599995,-33.05364197399996
PR-V-328,El Roble esq. Carlos Von Moltke,-71.59003136399997,-33.062089956999955
PR-A-101,El Rocio esq. Toromiro,-71.38991095499995,-33.059572112999945
PR-V-006,El Sauce esq. Adriana Vicuna,-71.56992168699998,-33.113280214999975
PR-V-027,El Sauce esq. Adriana Vicuna,-71.57084313199994,-33.113206383999966
PR-V-007,El Sauce esq. Av. Octav.A,-71.56677456799997,-33.113510186999974
PR-V-005,El Sauce esq. Cuarta,-71.57189480899996,-33.11312270399998
PR-V-008,El Sauce esq. Duodecima,-71.56160553499996,-33.113931606999984
PR-V-026,El Sauce esq. Tercera,-71.57326636999994,-33.11302071099993
PR-V-029,El Sauce esq. Undecima,-71.56293282599995,-33.113819484999965
PR-V-028,El Sauce esq. Violeta Seitz Bustos,-71.56788497899998,-33.11342416399998
PR-V-364,Enrique Cood (Calderon) esq. Santa Estela,-71.59386454899999,-33.06295479199997
PR-V-357,Enrique Ibsen esq. Noruega,-71.58791217799995,-33.05850319799998
PR-V-350,Enrique Ibsen esq. Primavera,-71.59179412499998,-33.053348324999945
PR-V-354,Enrique Ibsen esq. Primavera,-71.59167877799996,-33.05335086699995
PR-V-097,Errazuriz esq. Bellavista,-71.62253586499997,-33.042627436999965
PR-A-04,Errazuriz esq. Cienaguilas,-71.36073126399998,-33.04893224999995
PR-V-114,Errazuriz esq. Edwards,-71.61929407999997,-33.04358377199998
PR-V-075,Errazuriz esq. Edwards,-71.61859665499998,-33.043459594999945
PR-V-128,Errazuriz esq. Francia,-71.61153724599995,-33.044321252999964
PR-V-125,Errazuriz esq. Freire,-71.61473603099995,-33.04377581699998
PR-A-07,Errazuriz esq. Ic Pinto,-71.36504003899995,-33.04914078199994
PR-V-051,Errazuriz esq. Pasaje Ross,-71.62421824699999,-33.04109185599998
PR-A-05,Errazuriz esq. Paul Harris,-71.36276393399999,-33.049034011999936
PR-V-230,Errázuriz esq. Playa Whellright,-71.62999745199994,-33.03374389499993
PR-V-089,Errazuriz esq. Plaza Sotomayor,-71.62755576699993,-33.038531270999954
PR-V-243,Errazuriz esq. Plaza Wheelright,-71.62981582299994,-33.03404325499997
PR-V-127,Errazuriz esq. Rodriguez,-71.61543995099998,-33.043552560999956
PR-V-126,Errazuriz esq. Rodriguez,-71.61632467699997,-33.04370851799996
PR-V-545,Errazuriz esq. San Martin,-71.62891206299997,-33.03616636199996
PF-083,Escuela de Ciencias del Mar,-71.63286198599997,-33.02273775699996
PR-M-457,Escuela esq. Pacifico Norte,-71.51433628099994,-32.996729340999934
PR-P-024,Escuela La Greda Oriente,-71.46029207999999,-32.736982987999966
PR-M-596,Esmeralda esq. Tte Merino,-71.50735526899996,-32.98733508699996
PR-M-171,esq. Av. Gomez Carreno,-71.51469757999996,-32.99899406199995
PF-074,Estadio Elías Figueroa Brander Ote.,-71.64070406999997,-33.021998964999966
PF-087,Estadio Elías Figueroa Brander Pte.,-71.64078306299996,-33.02193569899998
PR-M-169,Estanislao Loayza esq. Antonio Fernandez,-71.51308880999994,-33.007567000999984
PR-M-166,Estanislao Loayza esq. Antonio Fernandez,-71.51335080799998,-33.00755774999993
